LP DATA SID BETTER WORSE
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 online-A.0
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 online-B.0
en-cs newstest2017 270 tuning-task-baseline_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 271 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 271 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 271 CU-Chimera.4886 online-A.0
en-cs newstest2017 271 CU-Chimera.4886 online-B.0
en-cs newstest2017 271 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 271 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 272 PJATK.4761 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 272 CU-Chimera.4886 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 272 limsi-factored-norm.4957 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 273 tuning-task-afrl_4gb.sgm.0 online-B.0
en-cs newstest2017 273 tuning-task-afrl_4gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 273 PJATK.4761 LIUM-NMT.4947
en-cs newstest2017 273 PJATK.4761 online-B.0
en-cs newstest2017 273 limsi-factored-norm.4957 online-B.0
en-cs newstest2017 273 limsi-factored-norm.4957 LIUM-NMT.4947
en-cs newstest2017 274 online-A.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 274 PJATK.4761 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 274 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 274 online-A.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 274 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 274 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 274 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 274 tuning-task-ufal_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 274 tuning-task-ufal_8gb.sgm.0 PJATK.4761
en-cs newstest2017 274 tuning-task-ufal_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 274 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 275 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 275 uedin-nmt.4956 online-B.0
en-cs newstest2017 275 uedin-nmt.4956 CU-Chimera.4886
en-cs newstest2017 275 uedin-nmt.4956 LIUM-NMT.4947
en-cs newstest2017 275 uedin-nmt.4956 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 275 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 275 uedin-nmt.4956 limsi-factored-norm.4957
en-cs newstest2017 275 tuning-task-afrl_4gb.sgm.0 online-B.0
en-cs newstest2017 275 tuning-task-afrl_4gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 275 CU-Chimera.4886 online-B.0
en-cs newstest2017 275 limsi-factored-norm.4957 online-B.0
en-cs newstest2017 275 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 275 tuning-task-ufal_8gb.sgm.0 online-B.0
en-cs newstest2017 275 tuning-task-ufal_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 275 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 275 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 275 limsi-factored-norm.4957 LIUM-NMT.4947
en-cs newstest2017 275 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 275 tuning-task-baseline_8gb.sgm.0 online-B.0
en-cs newstest2017 275 tuning-task-baseline_8gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 275 tuning-task-baseline_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 275 tuning-task-baseline_8gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 276 tuning-task-ufal_4gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 276 online-A.0 uedin-nmt.4956
en-cs newstest2017 276 LIUM-FNMT.4852 uedin-nmt.4956
en-cs newstest2017 276 online-B.0 uedin-nmt.4956
en-cs newstest2017 276 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 276 tuning-task-afrl_4gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 276 tuning-task-ufal_4gb.sgm.0 PJATK.4761
en-cs newstest2017 276 tuning-task-ufal_4gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 276 tuning-task-ufal_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 276 online-A.0 PJATK.4761
en-cs newstest2017 276 online-A.0 CU-Chimera.4886
en-cs newstest2017 276 LIUM-FNMT.4852 PJATK.4761
en-cs newstest2017 276 LIUM-FNMT.4852 CU-Chimera.4886
en-cs newstest2017 276 tuning-task-afrl_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 276 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 276 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 276 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 276 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 276 online-B.0 PJATK.4761
en-cs newstest2017 276 online-B.0 CU-Chimera.4886
en-cs newstest2017 276 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 276 tuning-task-baseline_8gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 276 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 277 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 277 uedin-nmt.4956 online-A.0
en-cs newstest2017 277 uedin-nmt.4956 LIUM-FNMT.4852
en-cs newstest2017 277 uedin-nmt.4956 CU-Chimera.4886
en-cs newstest2017 277 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 277 uedin-nmt.4956 LIUM-NMT.4947
en-cs newstest2017 277 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 277 tuning-task-ufal_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 277 tuning-task-ufal_4gb.sgm.0 online-A.0
en-cs newstest2017 277 tuning-task-ufal_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 277 tuning-task-ufal_4gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 277 tuning-task-ufal_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 277 CU-Chimera.4886 online-A.0
en-cs newstest2017 277 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 277 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 278 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 278 limsi-factored-norm.4957 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 278 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 278 online-B.0 PJATK.4761
en-cs newstest2017 278 tuning-task-ufal_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 278 tuning-task-afrl_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 278 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 278 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 278 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 278 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 278 limsi-factored-norm.4957 PJATK.4761
en-cs newstest2017 279 limsi-factored-norm.4957 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 279 limsi-factored-norm.4957 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 279 limsi-factored-norm.4957 online-A.0
en-cs newstest2017 279 limsi-factored-norm.4957 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 279 limsi-factored-norm.4957 PJATK.4761
en-cs newstest2017 279 limsi-factored-norm.4957 LIUM-FNMT.4852
en-cs newstest2017 279 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1780 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1780 tuning-task-afrl_4gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 1780 LIUM-NMT.4947 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1780 LIUM-NMT.4947 online-A.0
en-cs newstest2017 1780 online-A.0 limsi-factored-norm.4957
en-cs newstest2017 1780 LIUM-NMT.4947 PJATK.4761
en-cs newstest2017 1780 LIUM-NMT.4947 online-B.0
en-cs newstest2017 1780 tuning-task-denisov_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1780 tuning-task-denisov_4gb.sgm.0 online-A.0
en-cs newstest2017 1780 tuning-task-denisov_4gb.sgm.0 PJATK.4761
en-cs newstest2017 1780 tuning-task-denisov_4gb.sgm.0 online-B.0
en-cs newstest2017 1780 tuning-task-denisov_4gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 1780 tuning-task-denisov_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1780 PJATK.4761 limsi-factored-norm.4957
en-cs newstest2017 1780 LIUM-NMT.4947 limsi-factored-norm.4957
en-cs newstest2017 1780 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1780 tuning-task-afrl_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1780 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1780 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1780 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1780 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2269 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 2269 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2269 LIUM-FNMT.4852 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2269 online-B.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2269 online-A.0 PJATK.4761
en-cs newstest2017 2269 LIUM-FNMT.4852 online-A.0
en-cs newstest2017 2269 LIUM-FNMT.4852 PJATK.4761
en-cs newstest2017 2269 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2269 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2269 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2269 online-B.0 PJATK.4761
en-cs newstest2017 2269 LIUM-FNMT.4852 online-B.0
en-cs newstest2017 2269 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2269 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2269 tuning-task-baseline_8gb.sgm.0 online-A.0
en-cs newstest2017 2269 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2262 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2262 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2262 online-B.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2262 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2262 limsi-factored-norm.4957 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2262 LIUM-FNMT.4852 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2262 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2262 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2262 LIUM-NMT.4947 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2262 tuning-task-denisov_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2262 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2262 LIUM-FNMT.4852 online-A.0
en-cs newstest2017 2262 CU-Chimera.4886 online-A.0
en-cs newstest2017 2262 LIUM-NMT.4947 online-A.0
en-cs newstest2017 2262 limsi-factored-norm.4957 online-A.0
en-cs newstest2017 2262 LIUM-FNMT.4852 PJATK.4761
en-cs newstest2017 2262 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 2262 LIUM-NMT.4947 PJATK.4761
en-cs newstest2017 2262 online-B.0 online-A.0
en-cs newstest2017 2262 online-B.0 PJATK.4761
en-cs newstest2017 2262 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 2262 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2262 CU-Chimera.4886 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2262 online-B.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2262 LIUM-NMT.4947 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2262 tuning-task-denisov_4gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2262 limsi-factored-norm.4957 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2262 tuning-task-denisov_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2262 tuning-task-denisov_4gb.sgm.0 online-A.0
en-cs newstest2017 2262 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2262 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2262 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2262 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2262 tuning-task-denisov_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2262 limsi-factored-norm.4957 PJATK.4761
en-cs newstest2017 2262 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2262 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2262 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2262 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2262 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2263 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2263 tuning-task-ufal_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2263 CU-Chimera.4886 online-A.0
en-cs newstest2017 2263 LIUM-NMT.4947 online-A.0
en-cs newstest2017 2263 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 2263 CU-Chimera.4886 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2263 LIUM-NMT.4947 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2263 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2263 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2260 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2260 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2260 tuning-task-afrl_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2260 tuning-task-afrl_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2260 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2260 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2260 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2260 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2260 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2260 tuning-task-afrl_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2260 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2260 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2260 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2260 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2261 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 2261 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2261 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2266 online-B.0 uedin-nmt.4956
en-cs newstest2017 2266 online-B.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2266 limsi-factored-norm.4957 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2266 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2266 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2266 online-B.0 CU-Chimera.4886
en-cs newstest2017 2266 online-B.0 LIUM-NMT.4947
en-cs newstest2017 2266 online-B.0 limsi-factored-norm.4957
en-cs newstest2017 2266 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2267 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2267 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2267 uedin-nmt.4956 LIUM-FNMT.4852
en-cs newstest2017 2267 uedin-nmt.4956 online-B.0
en-cs newstest2017 2267 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2267 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2267 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2267 tuning-task-denisov_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2267 online-B.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2267 tuning-task-denisov_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2264 CU-Chimera.4886 uedin-nmt.4956
en-cs newstest2017 2264 online-B.0 uedin-nmt.4956
en-cs newstest2017 2264 tuning-task-ufal_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2264 PJATK.4761 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2264 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2264 online-B.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2264 PJATK.4761 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2264 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2264 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2264 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2264 tuning-task-ufal_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2264 tuning-task-ufal_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2264 tuning-task-denisov_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2264 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2264 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2265 online-A.0 uedin-nmt.4956
en-cs newstest2017 2442 online-A.0 LIUM-FNMT.4852
en-cs newstest2017 2442 online-A.0 CU-Chimera.4886
en-cs newstest2017 2442 online-A.0 LIUM-NMT.4947
en-cs newstest2017 2442 online-A.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2442 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2442 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2443 tuning-task-ufal_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2443 LIUM-FNMT.4852 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2443 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2443 uedin-nmt.4956 LIUM-FNMT.4852
en-cs newstest2017 2443 uedin-nmt.4956 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2443 uedin-nmt.4956 limsi-factored-norm.4957
en-cs newstest2017 2443 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2440 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 2440 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2440 online-A.0 PJATK.4761
en-cs newstest2017 2440 LIUM-FNMT.4852 online-A.0
en-cs newstest2017 2440 LIUM-FNMT.4852 PJATK.4761
en-cs newstest2017 2440 LIUM-NMT.4947 PJATK.4761
en-cs newstest2017 2440 tuning-task-afrl_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2440 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2440 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2440 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2441 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2441 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2441 uedin-nmt.4956 LIUM-FNMT.4852
en-cs newstest2017 2441 uedin-nmt.4956 CU-Chimera.4886
en-cs newstest2017 2441 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2441 uedin-nmt.4956 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2441 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2441 LIUM-NMT.4947 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2441 LIUM-NMT.4947 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2441 LIUM-NMT.4947 LIUM-FNMT.4852
en-cs newstest2017 2441 LIUM-NMT.4947 CU-Chimera.4886
en-cs newstest2017 2441 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2441 tuning-task-ufal_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2441 tuning-task-ufal_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 2441 tuning-task-ufal_8gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 2441 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2441 LIUM-NMT.4947 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2446 online-A.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2446 PJATK.4761 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2446 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2446 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2446 tuning-task-ufal_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2446 tuning-task-ufal_4gb.sgm.0 PJATK.4761
en-cs newstest2017 2446 tuning-task-ufal_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2446 online-A.0 PJATK.4761
en-cs newstest2017 2446 online-A.0 LIUM-FNMT.4852
en-cs newstest2017 2446 tuning-task-ufal_4gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2446 online-A.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2446 CU-Chimera.4886 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2446 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2446 tuning-task-denisov_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2446 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2444 uedin-nmt.4956 LIUM-FNMT.4852
en-cs newstest2017 2444 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2444 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2444 LIUM-FNMT.4852 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2444 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2444 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2445 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2445 online-A.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2445 LIUM-FNMT.4852 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2445 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2445 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2445 tuning-task-ufal_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2445 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2445 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2448 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2448 uedin-nmt.4956 LIUM-FNMT.4852
en-cs newstest2017 2448 uedin-nmt.4956 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2448 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2448 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2448 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2448 LIUM-FNMT.4852 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2449 LIUM-FNMT.4852 uedin-nmt.4956
en-cs newstest2017 2449 tuning-task-baseline_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2449 tuning-task-afrl_4gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 2449 LIUM-FNMT.4852 online-B.0
en-cs newstest2017 2449 LIUM-FNMT.4852 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2449 LIUM-FNMT.4852 PJATK.4761
en-cs newstest2017 2449 LIUM-FNMT.4852 limsi-factored-norm.4957
en-cs newstest2017 2449 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2449 tuning-task-baseline_8gb.sgm.0 online-B.0
en-cs newstest2017 2449 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
